Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE
fd444a74-83ad-9a6b-fa23-bdc6e2803a8c,1998-09-17,,999-77-2693,S99918515,X29674597X,Mr.,Jordon466,Lynch190,,,,asian,hispanic,M,Worcester  Massachusetts  US,170 Hoeger Rapid,Boston,Massachusetts,Suffolk County,02128,42.39335630831159,-71.085221875256,46971.159999999996,2449.77
4e068eba-7909-09b1-6a95-bb7235507c10,1924-09-14,2005-04-21,999-19-2230,S99980402,X56373141X,Mr.,Josue598,West559,,,M,white,nonhispanic,M,North Andover  Massachusetts  US,656 Jenkins Vista,Ashland,Massachusetts,Middlesex County,,42.241395843982744,-71.51184437174267,1618302.32,8822.97
1ea7f101-1172-99ef-42be-631c01693f14,1932-07-27,,999-16-5799,S99928290,X3348423X,Mr.,Vince741,Schinner682,PhD,,M,white,nonhispanic,M,Malden  Massachusetts  US,1036 Hagenes Corner,Plainville,Massachusetts,Norfolk County,,42.02798512806366,-71.30450834530816,267831.68000000005,22206.719999999998
be92c1f0-71a9-cba7-7c57-e3c3172aa13a,1920-09-01,1998-12-09,999-39-7451,S99944031,X81120061X,Mr.,Devon268,Kling921,,,M,white,nonhispanic,M,Townsend  Massachusetts  US,162 Ankunding Bay Apt 87,Boston,Massachusetts,Suffolk County,02126,42.254397490973844,-71.13102913363092,55708.86,1822.6
59125693-3f8c-cce9-475f-0b1777991059,1928-11-25,2011-10-25,999-11-8826,S99919418,X73451432X,Mr.,Moses679,Quigley282,,,M,white,nonhispanic,M,Boston  Massachusetts  US,715 Schulist Skyway Unit 84,Quincy,Massachusetts,Norfolk County,02186,42.22910528393554,-70.98830893376366,1704902.4000000001,17692.959999999992
4f4c1bf0-f95c-b704-baa9-b5e958990471,1988-12-09,,999-95-1893,S99918414,X15746944X,Mr.,Alphonse92,Dach178,,,S,white,nonhispanic,M,Springfield  Massachusetts  US,365 Von Station,Bourne,Massachusetts,Barnstable County,,41.72636316840572,-70.60544411591171,787052.74,2813.0099999999998
5139b4f6-6683-6473-e32a-093f602f57e6,1928-11-25,1929-12-20,999-53-3501,,,,Odis959,Heathcote539,,,,white,nonhispanic,M,Boston  Massachusetts  US,392 Gibson Mall,Quincy,Massachusetts,Norfolk County,02171,42.29156665642102,-71.02170213707045,25120.0,354.9599999999999
ee8b05bd-3903-17dd-8927-833ddbcb5af9,1925-05-16,,999-55-7981,S99978897,X55891256X,Mr.,Wade235,Runolfsdottir785,,,M,white,nonhispanic,M,Andover  Massachusetts  US,853 Stroman Esplanade Unit 11,Boston,Massachusetts,Suffolk County,02116,42.368216457553686,-71.0795012918993,356865.17,3556.5299999999997
df84318d-7420-5f96-1174-722795045c4f,1939-05-04,1981-08-20,999-40-3226,S99970561,X84898063X,Mr.,Lou594,Wisozk929,,,M,white,nonhispanic,M,Holyoke  Massachusetts  US,794 Marks Street,Springfield,Massachusetts,Hampden County,01106,42.07133059478807,-72.52694825331275,8256.22,0.0
d4ddaa8d-a864-ca70-a56d-e04e60583540,1967-01-06,,999-56-4414,S99913816,X7155443X,Mrs.,Lyndsay952,Pagac496,,Bradtke547,M,white,nonhispanic,F,Walpole  Massachusetts  US,561 Hauck Avenue,Cambridge,Massachusetts,Middlesex County,02139,42.43223726961521,-71.14153693777794,80241.45,4436.9
0fd4c620-01b0-bda3-25b5-1d44d8753d6d,1924-09-14,1996-04-28,999-21-2824,S99989281,X30116966X,Mr.,Esteban536,Roberts511,,,M,white,nonhispanic,M,Worcester  Massachusetts  US,990 Hermiston Lane Unit 95,Ashland,Massachusetts,Middlesex County,,42.26595286574022,-71.44653226736784,1513357.14,7665.169999999999
ebdc3e2d-d7de-f72a-0737-885a2ca817aa,1947-01-05,,999-74-7664,S99949443,X44469510X,Mr.,Edwin773,Olson653,,,M,white,nonhispanic,M,Northbridge  Massachusetts  US,559 Gutmann Bridge,Boston,Massachusetts,Suffolk County,02136,42.376192579964695,-71.02763818899945,258736.58000000002,10874.019999999999
19951f37-1185-87c9-ba49-f2d90b4bb48f,1913-01-08,1996-12-06,999-26-6090,S99915115,X4092007X,Mrs.,Tiffanie406,Gutkowski940,,Hermiston71,M,white,nonhispanic,F,Brewster  Massachusetts  US,187 Homenick Village Suite 84,Halifax,Massachusetts,Plymouth County,,42.01208725273768,-70.87130139648615,1324487.03,21337.1
f4b133b5-659b-188d-fdb8-b74de21dfe28,1995-04-25,,999-96-3584,S99980321,X49592947X,Mr.,Mitchel812,Stokes453,,,,asian,nonhispanic,M,Osaka  Osaka  JP,664 Schmeler Lane Suite 85,Boston,Massachusetts,Suffolk County,,42.37294467891258,-71.03920319991737,74202.18,7348.08
93fb5800-466a-7f26-703a-d74d2b5f9849,1939-05-04,2007-10-01,999-42-5258,S99940974,X37632375X,Mr.,Corey514,Bernier607,,,M,white,nonhispanic,M,Weymouth  Massachusetts  US,646 Gusikowski Burg Unit 95,Springfield,Massachusetts,Hampden County,01103,42.06715880034444,-72.53199829054604,43883.619999999995,10346.219999999994
cbf00518-aa5d-2892-9087-8883a7034638,1940-12-30,,999-49-2529,S99992837,X54446423X,Mrs.,Leeann571,Johnson679,,Schoen8,M,white,nonhispanic,F,Lynn  Massachusetts  US,403 Gibson Village,Quincy,Massachusetts,Norfolk County,02169,42.27544583190101,-71.02687516367348,1506301.38,10619.579999999998
ec432e6c-c2fa-63d2-2692-440fda6e17d4,1928-11-25,2000-06-11,999-99-4752,S99968535,X33964004X,Mr.,Mitch821,Oberbrunner298,,,M,white,nonhispanic,M,Peabody  Massachusetts  US,328 Hoeger Annex Unit 29,Quincy,Massachusetts,Norfolk County,02186,42.2126351797858,-71.04363086166475,1432596.14,5781.78
54b91517-a838-1b45-6619-a7b49ad7ff0c,1939-05-04,1995-11-16,999-53-1106,S99974740,X40411638X,Mr.,Timothy142,VonRueden376,,,M,white,nonhispanic,M,Arlington  Massachusetts  US,719 Grady Lane Unit 78,Springfield,Massachusetts,Hampden County,01119,42.138945333832865,-72.54419281136059,32933.27,0.0
ad9ca49f-c546-8bf2-3d1b-57b08e9198e8,1924-09-14,2008-06-30,999-61-2443,S99968294,X75460615X,Mr.,Morris740,Mraz590,,,M,white,nonhispanic,M,Haverhill  Massachusetts  US,478 Rodriguez Park Apt 36,Ashland,Massachusetts,Middlesex County,,42.30394410659339,-71.46506194327722,1477831.69,23310.739999999983
9e16291c-fd93-979c-ccc2-548b1bf575da,1928-05-22,2017-05-26,999-78-8796,S99962032,X74855287X,Mrs.,Colene948,Corwin846,,Koch169,M,white,nonhispanic,F,Boston  Massachusetts  US,571 Huels Wall,Everett,Massachusetts,Middlesex County,02149,42.43302269512739,-71.02761071814379,1079046.98,10494.189999999999
6aef60d5-4a18-769b-8807-53cc3ae4190a,1932-10-15,,999-23-7044,S99927210,X13752557X,Ms.,Elfriede680,Schmeler639,,,S,white,nonhispanic,F,Springfield  Massachusetts  US,687 Lang Highlands,Mashpee,Massachusetts,Barnstable County,,41.65699400257689,-70.50942678025851,1652602.4200000002,246751.53999999963
c5e1df2c-fef3-cff3-d440-605d0de2674d,1939-05-04,,999-82-3535,S99981487,X63863640X,Mr.,Mariano761,Reichel38,,,M,white,nonhispanic,M,Lexington  Massachusetts  US,400 Williamson Terrace Unit 75,Springfield,Massachusetts,Hampden County,01105,42.01511902225587,-72.51990273012228,101612.87,8290.16
790ab036-f90f-33c9-84b8-e78cfbe72d28,1924-09-14,2001-10-14,999-12-9775,S99916830,X81013101X,Mr.,Jean712,Nitzsche158,,,M,white,nonhispanic,M,Lexington  Massachusetts  US,833 Balistreri Gate,Ashland,Massachusetts,Middlesex County,,42.2713770117892,-71.44885924688339,1606332.85,8178.349999999999
0060bded-e53c-348d-a1ab-fda3b7260151,1924-09-14,1959-01-11,999-88-9811,S99987899,X29358261X,Mr.,Armando772,Roberts511,,,M,white,nonhispanic,M,Andover  Massachusetts  US,996 Koelpin Alley Apt 40,Ashland,Massachusetts,Middlesex County,,42.24577101186974,-71.42764852963195,789409.74,2574.6
186ec67f-975c-d7a9-3f03-e1e991991f27,1969-06-24,,999-82-2191,S99931871,X41935506X,Mrs.,Henriette328,Swift555,,Pouros728,M,white,nonhispanic,F,Woburn  Massachusetts  US,675 Mueller Avenue,Westminster,Massachusetts,Worcester County,,42.53773067073009,-71.8864310969607,1254452.45,4835.799999999999
217f055c-46ce-8e42-391f-abee936aa87b,1913-01-08,,999-91-3444,S99940388,X21518662X,Mrs.,Jena102,Towne435,,Vandervort697,M,white,nonhispanic,F,Brockton  Massachusetts  US,633 Bartoletti Branch,Halifax,Massachusetts,Plymouth County,,41.95921585873795,-70.81378725587491,1510789.82,37246.02
12e4a81e-60e0-28d5-02ae-6874b7569de4,1985-11-28,,999-36-4021,S99987094,X68146726X,Mrs.,María842,Riojas420,,Cabán897,M,white,hispanic,F,Santo Domingo  National District  DO,568 Mosciski Ranch,Rowley,Massachusetts,Essex County,01969,42.72266340059845,-70.90358941288952,820791.59,4701.2
d3d6c90f-a4b3-da4f-825e-f40d3574d0ea,1933-01-27,2019-04-06,999-33-3497,S99978469,X77713996X,Mr.,Joe656,Kuhn96,,,M,white,nonhispanic,M,Stoneham  Massachusetts  US,524 Schuppe Flat,Ashland,Massachusetts,Middlesex County,,42.231406232410194,-71.49547103440526,1794329.7,13808.5
882eb64f-8794-6c63-170d-a54bf379d42e,1993-06-29,,999-41-2566,S99977932,X49651376X,Mr.,Erwin847,Schimmel440,,,S,white,nonhispanic,M,Boston  Massachusetts  US,497 Marks Hollow Unit 84,Woburn,Massachusetts,Middlesex County,01890,42.4967541355731,-71.11420922481511,743669.67,2719.7999999999997
6085f004-9b9d-0b30-71b9-8e0469ac25cf,1920-09-01,,999-11-1818,S99918029,X52177327X,Mr.,Normand813,Schroeder447,,,M,white,nonhispanic,M,Worcester  Massachusetts  US,384 Koss Corner Suite 47,Boston,Massachusetts,Suffolk County,02134,42.30389049934431,-71.10541776274519,282788.69000000006,231446.78999999992
af873519-929b-464a-2234-20a42837c571,1972-09-07,,999-46-8934,S99919464,X33371988X,Mrs.,Karl184,Jacobi462,,Little434,M,white,nonhispanic,F,Peabody  Massachusetts  US,136 Macejkovic Extension Suite 28,Brookline,Massachusetts,Norfolk County,02446,42.34520605212666,-71.1236469848123,1162904.3499999999,12078.079999999998
f61bc2ed-ebf3-2c5a-d145-d6452b2202a4,1928-11-25,2011-02-03,999-68-3249,S99983322,X48237025X,Mr.,Avery919,Baumbach677,,,M,white,nonhispanic,M,Gloucester  Massachusetts  US,289 Kihn Station Suite 18,Quincy,Massachusetts,Norfolk County,02170,42.30496013175742,-71.04258829128997,1699898.52,16009.729999999998
cf05adcf-3323-a69a-da56-2f2d2cec714f,1933-01-27,2004-03-06,999-52-6799,S99942060,X33863239X,Mr.,Lawerence6,Daniel959,,,M,white,nonhispanic,M,Everett  Massachusetts  US,454 Trantow Mews,Ashland,Massachusetts,Middlesex County,,42.25582188560501,-71.43461958396067,1749791.57,260432.36000000002
985ceef1-433d-7ecc-d64d-51b54a9c4e60,1928-05-22,,999-45-3298,S99976681,X78391148X,Mrs.,Laure395,Dach178,,Schowalter414,M,white,nonhispanic,F,Westwood  Massachusetts  US,266 Lehner Crossroad Apt 15,Everett,Massachusetts,Middlesex County,02148,42.37310430231976,-71.01780075837516,919881.53,22368.14
05d131f6-5fb5-3fe8-73ae-78e9fe06078e,1934-05-17,1984-05-09,999-99-7607,S99917830,X22237693X,Mrs.,Susanne275,Rolfson709,,Predovic534,M,white,nonhispanic,F,Mashpee  Massachusetts  US,394 Luettgen Trafficway Suite 40,Ocean Grove,Massachusetts,Bristol County,,41.693000232499124,-71.18728117956175,1075386.78,7602.699999999998
aab0fdf6-039a-72b1-f13c-fab10bf8477e,1988-05-26,,999-66-4813,S99936557,X33033266X,Mrs.,Marva153,Graham902,,Bernhard322,M,asian,nonhispanic,F,Peabody  Massachusetts  US,414 Kutch Camp Unit 55,Medford,Massachusetts,Middlesex County,02155,42.362713023405774,-71.12549540906842,649362.1,5939.249999999999
c0faffdf-6fc4-a4c4-1309-ad1841ed5167,1924-08-06,,999-93-1484,S99967960,X52203245X,Ms.,Regine404,Turcotte120,,,S,white,nonhispanic,F,Chicopee  Massachusetts  US,734 Mraz Lane Apt 28,Fall River,Massachusetts,Bristol County,02721,41.73091219530155,-71.19534777832122,1372645.98,23252.459999999995
746976f4-26b2-afb7-8f3d-4ef3905ff861,1919-01-18,,999-53-8634,S99994522,X66396825X,Mr.,Lee268,Walker122,,,M,white,nonhispanic,M,Watertown  Massachusetts  US,188 Green Gateway,Gloucester,Massachusetts,Essex County,01930,42.579184579857596,-70.68933593188429,1765130.63,19956.5
a5dc8f46-89b0-ecaf-3821-717b852a964c,1934-06-26,1987-07-21,999-39-8268,S99969822,X43549647X,Mr.,Milton509,Macejkovic424,,,M,white,nonhispanic,M,Stoneham  Massachusetts  US,489 Sawayn Orchard,Quincy,Massachusetts,Norfolk County,02169,42.19477046941097,-71.12203612286409,1309056.04,5110.049999999999
04e2d911-f3bc-fb29-9d5a-6c558bc2c4b6,2001-09-01,,999-27-6170,S99911959,,Mr.,Alfonzo975,Dicki44,,,,white,nonhispanic,M,Tewksbury  Massachusetts  US,207 Lemke Trailer Suite 69,Green Harbor-Cedar Crest,Massachusetts,Plymouth County,,42.09572616738567,-70.63398909935401,432851.18,2745.4399999999996
a29a4ab5-71fa-909a-7545-00a10374ea7d,1933-01-27,2014-05-26,999-26-1845,S99914371,X27650205X,Mr.,Milton509,Rice937,,,M,white,nonhispanic,M,East Harwich  Massachusetts  US,579 Wiegand Gardens,Ashland,Massachusetts,Middlesex County,,42.302491981350414,-71.4568151507436,1618415.55,9954.97
b4947ea0-10ef-0fb7-90df-40b9a413a46e,1934-05-17,,999-58-1009,S99924537,X29611810X,Ms.,Keith571,Steuber698,,,S,white,nonhispanic,F,Bridgewater  Massachusetts  US,165 Boyle Well Apt 13,Ocean Grove,Massachusetts,Bristol County,,41.707402563574526,-71.18847832702802,1457881.76,12685.989999999998
313b23ec-fb74-ccaa-0723-a0f6b3e47419,1929-09-08,,999-40-3617,S99935723,X77061720X,Mrs.,Ozie87,Cummerata161,,Stoltenberg489,M,white,nonhispanic,F,Wilmington  Massachusetts  US,193 Greenfelder Village,Raynham,Massachusetts,Bristol County,,41.906642567608706,-71.06596027812124,1572165.97,15148.819999999998
701abeac-8fb8-07da-847c-2b1f38892a95,1960-09-12,,999-97-5737,S99978611,X15323087X,Mrs.,Holly570,Morissette863,,Fahey393,M,white,nonhispanic,F,Newbury  Massachusetts  US,912 Mayert Junction,Wellesley,Massachusetts,Norfolk County,02481,42.30937049113047,-71.33813198064855,1302749.01,6780.819999999999
be24e515-41d1-3b65-8716-6be62dac2f99,1991-09-29,,999-12-6682,S99981289,X20243659X,Mr.,Tim88,Kutch271,,,M,white,nonhispanic,M,Medford  Massachusetts  US,821 Emmerich Passage,Somerville,Massachusetts,Middlesex County,02138,42.35573559390893,-71.134133409037,612476.38,3166.3999999999996
f4bbe318-65e4-c40d-4c5c-89297bca02fe,1933-01-27,1996-10-12,999-46-8191,S99997586,X25465944X,Mr.,Jacques50,Hahn503,,,S,white,nonhispanic,M,Northampton  Massachusetts  US,495 Carroll Gateway Unit 29,Ashland,Massachusetts,Middlesex County,,42.24807557920349,-71.42894682862747,1386063.95,4587.41
68f27b3a-1931-e481-a81e-d029c3d3d746,1948-08-05,,999-38-3423,S99926972,X58923475X,Mrs.,Nadia817,Nicolas769,,Block661,M,white,hispanic,F,Boston  Massachusetts  US,255 Harvey Estate Apt 47,Saugus,Massachusetts,Essex County,,42.441409084787466,-70.99340123819853,1411093.52,14164.279999999999
9be7919f-0f44-50f8-df75-aa3fe1fd383a,1916-07-23,,999-44-2196,S99988461,X60844209X,Ms.,Jeanna557,Barrows492,JD,,S,black,nonhispanic,F,Dartmouth  Massachusetts  US,676 Trantow Overpass Suite 62,Arlington,Massachusetts,Middlesex County,02476,42.434662058406666,-71.17293952488271,1486618.59,27528.329999999998
1683832b-5032-aaf1-af24-6760cd670fe4,1939-12-18,,999-74-1947,S99945343,X60534372X,Ms.,Elsie248,Hodkiewicz467,,,S,white,nonhispanic,F,Brookline  Massachusetts  US,808 Ritchie Common Apt 25,Rockport,Massachusetts,Essex County,01966,42.65982457804597,-70.56353820624962,1583263.41,15990.089999999998
0303dacc-cb16-e69a-cce3-a600b79ad1cf,1933-01-27,2007-08-20,999-40-5340,S99929930,X26014707X,Mr.,Hilton264,Durgan499,,,S,white,nonhispanic,M,Franklin  Massachusetts  US,559 Nienow Glen,Ashland,Massachusetts,Middlesex County,,42.274264434313075,-71.44127527000946,1603445.89,7186.929999999999
74d6a347-aacc-d03a-d1e1-38d6f60c65fb,1916-09-30,1977-06-26,999-90-3545,S99955893,X24790157X,Mr.,Pedro316,Tamayo777,JD,,M,black,hispanic,M,Mexico City  Mexico City  MX,782 Blick Camp Suite 37,Needham,Massachusetts,Norfolk County,02492,42.26117310776745,-71.21396068067116,1612031.46,3708.0
b5987bd9-d187-9832-1c57-f3add875ea95,1986-05-04,,999-97-6707,S99936479,X69850837X,Mrs.,Candy565,Beier427,,Mosciski958,M,white,nonhispanic,F,Georgetown  Massachusetts  US,261 O'Reilly Knoll,Waltham,Massachusetts,Middlesex County,02452,42.425670196221674,-71.22984970655791,881968.65,4684.349999999999
5dc97bcc-3d33-5e63-8757-63feae0008af,1943-09-22,,999-17-8855,S99994739,X65194427X,Mrs.,Noella563,Kuphal363,,Haley279,M,white,nonhispanic,F,Winchester  Massachusetts  US,356 Herzog Annex Apt 90,Middleborough,Massachusetts,Plymouth County,,41.89077864015473,-70.89623833462028,1580494.3,9522.8
a23e6815-e5fd-2140-ee46-78e50d0c08c9,1933-07-17,,999-56-3479,S99969287,X70681836X,Mr.,Cody889,Sauer652,,,S,asian,nonhispanic,M,Ahmedabad  Gujarat  IN,966 Schuster Ferry Apt 99,Revere,Massachusetts,Suffolk County,,42.42405028037934,-70.97088461149752,406442.86,123005.98
cf316fd3-5036-31bf-d8d5-a2db3943c7ea,1934-06-26,2012-08-31,999-15-2127,S99924985,X45476036X,Mr.,Joe656,Dicki44,,,M,white,nonhispanic,M,Watertown  Massachusetts  US,358 Dicki Village Suite 1,Quincy,Massachusetts,Norfolk County,02171,42.2864334930049,-70.99046336412779,1532560.0,335186.03
7618e713-9ab3-5266-6e28-590052c37f41,1933-01-27,2014-04-01,999-38-7745,S99926508,X51172792X,Mr.,Guy979,Ebert178,,,M,white,nonhispanic,M,Granville  Massachusetts  US,935 Wunsch Brook Unit 87,Ashland,Massachusetts,Middlesex County,,42.27594956666759,-71.48829256697893,1615869.46,7004.679999999999
f1659938-f8ab-1431-4cb7-968104c0037c,1928-10-15,,999-48-6262,S99971826,X84063638X,Mrs.,Silva841,O'Reilly797,,Rutherford999,M,white,nonhispanic,F,Ashland  Massachusetts  US,229 Daniel Path,Boston,Massachusetts,Suffolk County,02125,42.20601356879114,-71.16200719347594,1473608.31,17593.79
8ea69cee-d0a5-6666-29e2-c3ef5b546ae1,1965-12-06,,999-44-8221,S99938466,X62771937X,Mr.,Hal307,Daugherty69,,,M,white,nonhispanic,M,Leominster  Massachusetts  US,1090 Leuschke Key,Beverly,Massachusetts,Essex County,01915,42.5765405016783,-70.88355280300317,1274302.31,5030.219999999999
6c400671-881d-d64e-6faf-43102b93da01,1988-05-30,,999-58-5612,S99999203,X10687372X,Mrs.,Rosamaria757,Reinger292,,Hintz995,M,white,nonhispanic,F,Braintree  Massachusetts  US,498 Lebsack Underpass,Milford,Massachusetts,Worcester County,01757,42.124371491745535,-71.48801364072263,613165.43,7117.239999999999
7296d146-83f8-b899-52f0-9b690a72d9df,1916-09-30,1987-10-05,999-26-4690,S99976775,X5945612X,Mr.,Nicolás801,León820,MD,,M,black,hispanic,M,Kingston  Kingston  JM,283 Steuber Village Unit 60,Needham,Massachusetts,Norfolk County,02492,42.299148644637846,-71.20504367894472,1431731.16,5566.44
44463090-dfb1-228c-674e-ea93de60b9b1,1951-06-06,,999-80-2713,S99973192,X58152502X,Mr.,Blake449,Ebert178,,,M,white,nonhispanic,M,Cohasset  Massachusetts  US,626 O'Reilly Road Unit 41,Greenfield,Massachusetts,Franklin County,01301,42.59745970331166,-72.57119834336109,60385.12,15294.099999999999
e27d6ec0-2aeb-447f-eae2-c167e68b7f07,1956-06-04,,999-11-4141,S99968555,X42116366X,Ms.,Adrian111,Kutch271,,,S,black,nonhispanic,F,Somerville  Massachusetts  US,551 Conroy Lodge Suite 68,Worcester,Massachusetts,Worcester County,01603,42.27399346883202,-71.78511759347666,13897.98,0.0
9d6df78c-b52a-1ebf-5a5d-925b5a1036b9,1991-10-06,,999-76-5805,S99919266,X24005363X,Mrs.,Treena759,Hauck852,,Powlowski563,M,white,nonhispanic,F,Wilmington  Massachusetts  US,923 Gerlach Common Apt 80,Everett,Massachusetts,Middlesex County,02149,42.45294583030436,-71.08903565329811,661713.8099999999,4545.389999999999
e27432f4-3ed2-bbc6-b300-9725f0bc1752,1965-11-09,,999-60-5182,S99961441,X23801032X,Mr.,Sebastian508,Lebsack687,,,M,white,hispanic,M,Brockton  Massachusetts  US,526 Dooley Mews,Worcester,Massachusetts,Worcester County,01602,42.281672051000086,-71.83170217542605,1409925.08,4512.74
951ac36b-61cf-86dc-ee19-e40e7c8dabb5,1986-12-25,,999-88-4276,S99930700,X685182X,Mr.,Nicolás801,Monroy712,,,S,black,hispanic,M,Roseau  Saint George  DM,909 Koss Gardens,Salem,Massachusetts,Essex County,,42.52551817036683,-70.88042070357977,791660.8099999999,3908.7699999999995
224f69e8-4c30-c735-2e09-f5ae5ed86e0f,1934-06-26,1970-12-08,999-42-5442,S99974810,X79093719X,Mr.,Marlon619,Schmitt836,,,M,white,nonhispanic,M,Wellesley  Massachusetts  US,253 Ritchie Green,Quincy,Massachusetts,Norfolk County,02170,42.3359296163642,-71.00034917176039,928740.5,3842.7799999999997
eac21106-6714-9661-df6b-37468eb77db2,1970-09-06,,999-22-3784,S99986123,X6268629X,Mrs.,Earlene410,Johns824,,Bruen238,M,black,nonhispanic,F,Boston  Massachusetts  US,506 Hansen Manor,Boston,Massachusetts,Suffolk County,02132,42.29220095615738,-71.19342075061633,1162448.83,5894.239999999999
89e1dfda-78f8-2914-ecf0-1633aecf52d0,1997-04-26,,999-20-7899,S99917859,X47460916X,Ms.,Ressie457,Reynolds644,,,,asian,nonhispanic,F,Milton  Massachusetts  US,101 Bergnaum Club,Marlborough,Massachusetts,Middlesex County,01752,42.32803781942072,-71.52266737186105,540039.35,5032.029999999999
6519b993-b0c6-7874-0deb-3e0463f2385b,1916-12-26,,999-27-2299,S99999446,X53233203X,Mrs.,Sherill945,Ratke343,,Glover433,M,white,nonhispanic,F,Waltham  Massachusetts  US,719 Franecki Manor Unit 76,Wakefield,Massachusetts,Middlesex County,01940,42.50646807476444,-71.06622977962158,1544821.29,127155.79999999997
c7fff683-fd1b-f937-71ae-a490a80c9197,1933-01-27,,999-91-2167,S99932911,X16038536X,Mr.,Cornelius968,Parker433,,,M,white,nonhispanic,M,Revere  Massachusetts  US,691 Wunsch Wall Suite 72,Ashland,Massachusetts,Middlesex County,,42.213381187880884,-71.46794333230429,1722421.8499999999,31637.409999999993
6d200d52-7b87-500a-eb1e-b07011d8d11f,1955-07-03,,999-80-7409,S99961624,X43316795X,Mrs.,Jamila16,Lebsack687,,McKenzie376,M,black,nonhispanic,F,Webster  Massachusetts  US,120 Robel Common Apt 8,Milford,Massachusetts,Worcester County,01757,42.20543419486049,-71.55048202148758,1449165.03,11225.349999999999
c93a9775-f000-9532-0d4d-cf317051d0c4,1935-01-17,2016-08-19,999-47-6686,S99993170,X77822421X,Mr.,Norbert530,O'Reilly797,,,S,white,nonhispanic,M,Tewksbury  Massachusetts  US,458 Bruen Brook,Lynn,Massachusetts,Essex County,01905,42.47575296491071,-70.91326759915398,1772566.25,2617.8199999999997
f42d0c38-f3b6-f8d7-c94f-d45901bee038,1948-05-20,,999-75-5408,S99936571,X32277333X,Mrs.,Graciela518,Granado100,,Montes106,M,black,hispanic,F,Kingston  Kingston  JM,346 Powlowski Key,Boston,Massachusetts,Suffolk County,02134,42.39777727576191,-71.12602329359038,1594670.95,8919.029999999999
7579a1fa-20f6-3ac0-4415-0bfa43197838,1942-06-22,,999-19-9005,S99966320,X5987937X,Mrs.,Tiana543,Sanford861,,Cormier289,M,white,nonhispanic,F,Chelmsford  Massachusetts  US,444 King Union,Needham,Massachusetts,Norfolk County,02492,42.25226359262365,-71.19605473382063,1530084.06,11700.069999999998
da16b3b2-313a-7f0d-cb42-39387a0902a4,1916-09-30,2010-03-06,999-66-1673,S99979568,X35274092X,Mr.,Benjamín452,Vega377,MD,,M,black,hispanic,M,Lima  Lima Province  PE,455 Farrell Path Apt 35,Needham,Massachusetts,Norfolk County,,42.344196641722874,-71.21032190621338,1577848.95,16427.27
e51b0857-0aa3-abc1-fd7f-9afad867e270,1979-12-10,,999-49-2058,S99985263,X68861472X,Ms.,Linda558,Kub800,,,S,asian,nonhispanic,F,Nagoya   Aichi  JP,1063 Sawayn Rapid,Worcester,Massachusetts,Worcester County,01607,42.238471645607454,-71.82207110871835,135293.71,12119.259999999998
2317aa2e-b6eb-f3b0-3953-187ab88e50d8,1924-08-15,2008-07-17,999-70-5789,S99924045,X29924617X,Mrs.,Dorla228,Thiel172,,Blick895,M,white,nonhispanic,F,Abington  Massachusetts  US,1016 Dach Quay Apt 48,Acushnet,Massachusetts,Bristol County,,41.68253746452661,-70.92384882950093,333384.26,20723.17
6b83ed9a-1232-faaa-2da9-cdda1dab0f7e,1959-08-21,,999-36-8436,S99937632,X414490X,Mr.,Rhett759,Dietrich576,,,S,white,nonhispanic,M,Freetown  Massachusetts  US,123 Hayes Boulevard Apt 1,Northampton,Massachusetts,Hampshire County,01053,42.28964180866259,-72.72246297765471,1418841.75,4417.7
d1a19e98-6b4f-874e-50d8-44fc44cd00bc,2003-04-21,,999-58-5577,S99951274,,Mr.,Errol226,Bergstrom287,,,,white,nonhispanic,M,Boston  Massachusetts  US,1099 McKenzie Meadow,Brockton,Massachusetts,Plymouth County,02302,42.106484583797624,-70.97489856849106,419510.88,3024.72
f39e001e-0b7e-84f6-04c9-71ce67d7aecf,1924-08-15,1967-08-15,999-52-9548,S99926366,X41077192X,Mrs.,Paulette168,Wintheiser220,,Boyle917,M,white,nonhispanic,F,Fall River  Massachusetts  US,293 O'Keefe Burg,Acushnet,Massachusetts,Bristol County,,41.72820898072754,-70.85249787278437,138210.15,8430.34
a0399bfa-0cf1-8c30-e8da-c6cb3abaf468,1934-06-26,2005-08-09,999-13-7362,S99938208,X63742712X,Mr.,Frederic454,Hintz995,,,M,white,nonhispanic,M,North Attleborough  Massachusetts  US,1056 Schiller Quay Apt 56,Quincy,Massachusetts,Norfolk County,02171,42.25031643821077,-70.95757968575926,1747287.61,7716.179999999999
02b69517-5faf-a606-464d-522445d56c8a,1987-07-10,,999-97-1659,S99983376,X45392362X,Mrs.,America446,Sawayn19,,Hamill307,M,white,nonhispanic,F,Leominster  Massachusetts  US,1076 Pfannerstill Flat Unit 48,Shutesbury,Massachusetts,Franklin County,,42.44838769206387,-72.45511077868339,794764.05,7435.669999999999
